date,closing_price,fear_greed_index,pageviews,ITB Sentiment Score,Bitcoin_Normalized,galaxy_score,santiment
2024-01-03,42848.17578125,70.0,25065,-0.3564742589703588,30.417874396135257,49,2.511877919484
2024-01-04,44179.921875,68.0,14024,-0.5085714285714286,24.83091787439613,61,1.002027386343
2024-01-05,44162.69140625,72.0,10403,-0.5192118226600986,26.07246376811593,57,0.372210042763
2024-01-06,43989.1953125,70.0,11916,-0.4982373678025852,21.10628019323672,55,-0.612554806987
2024-01-07,43943.09765625,71.0,11511,-0.5997638724911453,21.10628019323672,74,-0.476058830464
2024-01-08,46970.50390625,71.0,16561,-0.5663994423143952,11.527602760276029,78,3.013278981932
2024-01-09,46139.73046875,76.0,14880,-0.5407303370786517,13.783003300330035,82,3.976357746846
2024-01-10,46627.77734375,73.0,15535,-0.4601027860427373,20.048004800480047,77,4.668351379166
2024-01-11,46368.5859375,76.0,25628,-0.3588216859918521,21.80220522052205,89,4.65414317331
2024-01-12,42853.16796875,71.0,24325,-0.4144357844798373,14.284203420342036,70,0.631810637474
2024-01-13,42842.3828125,64.0,17983,-0.4245216158752657,10.525202520252025,82,-0.762856524843
2024-01-14,41796.26953125,60.0,14364,-0.4012400354295837,9.272202220222022,72,-0.908319221254
2024-01-15,42511.96875,52.0,17540,-0.3273427471116816,14.407575757575756,77,-0.190647692702
2024-01-16,43154.9453125,64.0,15929,-0.3767281105990783,14.01818181818182,72,0.049630341324
2024-01-17,42742.65234375,60.0,15056,-0.3970080552359033,12.85,79,-0.428056502196
2024-01-18,41262.05859375,63.0,11673,-0.4783092324805339,12.85,79,-0.059376641804
2024-01-19,41618.40625,51.0,16299,-0.4338164251207729,13.62878787878788,75,-0.580155122054
2024-01-20,41665.5859375,52.0,14068,-0.3277310924369748,11.29242424242424,81,-0.517470443031
2024-01-21,41545.78515625,56.0,11331,-0.3635382955771305,10.513636363636362,73,-0.407523360525
2024-01-22,39507.3671875,55.0,12629,-0.565856416054268,12.489994282447112,78,-0.322941543862
2024-01-23,39845.55078125,50.0,11902,-0.5051546391752577,13.592052601486564,78,0.067753881732
2024-01-24,40077.07421875,48.0,10266,-0.5465549348230913,12.122641509433963,78,-0.066546318328
2024-01-25,39933.80859375,52.0,8977,-0.5038759689922481,11.020583190394513,78,0.101134315044
2024-01-26,41816.87109375,49.0,9139,-0.362962962962963,11.020583190394513,81,0.300413859973
2024-01-27,42120.0546875,55.0,9129,-0.1349644830307813,9.18381932532876,82,-0.428348299752
2024-01-28,42035.59375,54.0,8001,-0.2921615201900237,8.449113779302458,81,-0.518200070252
2024-01-29,43288.24609375,55.0,9368,-0.3465116279069767,12.149090909090908,82,0.110106319328
2024-01-30,42952.609375,61.0,12448,-0.3501683501683502,13.08363636363636,79,0.103528231808
2024-01-31,42582.60546875,60.0,10397,-0.3695150115473441,12.149090909090908,75,-0.195055582862
2024-02-01,43075.7734375,63.0,9195,-0.5051546391752577,11.214545454545451,83,-0.068241049351
2024-02-02,43185.859375,63.0,8948,-0.3222293401665599,11.68181818181818,68,-0.338879654594
2024-02-03,42992.25,60.0,9213,-0.2771996215704825,10.747272727272726,67,-0.629607967656
2024-02-04,42583.58203125,60.0,9793,-0.2559923298178331,10.747272727272726,75,-0.669837949111
2024-02-05,42658.66796875,60.0,10561,-0.3408338848444738,14.45173383317713,64,0.088391513476
2024-02-06,43084.671875,64.0,13451,-0.4349206349206349,14.45173383317713,64,-0.270308734614
2024-02-07,44318.22265625,62.0,10220,-0.448225923244026,14.45173383317713,63,-0.448034889611
2024-02-08,45301.56640625,66.0,12301,-0.4593329432416618,17.46251171508903,69,-0.11130428395
2024-02-09,47147.19921875,72.0,12496,-0.5268006700167505,21.075445173383315,69,0.742600805029
2024-02-10,47771.27734375,74.0,12392,-0.5974382433668801,16.860356138706653,70,-0.533846149262
2024-02-11,48293.91796875,71.0,13241,-0.6848428835489834,18.06466729147141,65,-0.617477876429
2024-02-12,49958.22265625,70.0,12541,-0.5542435424354244,13.449178128144917,70,1.64312505236
2024-02-13,49742.44140625,79.0,16594,-0.4929164631167562,14.828581013082854,73,0.301373407987
2024-02-14,51826.6953125,74.0,14182,-0.5212452671434581,15.518282455551825,64,0.726081667041
2024-02-15,51938.5546875,72.0,15447,-0.4143920595533499,15.518282455551825,63,0.108020577114
2024-02-16,52160.203125,72.0,12298,-0.451307735114079,12.41462596444146,67,-0.245781393876
2024-02-17,51662.99609375,76.0,9841,-0.5405599425699928,11.03522307950352,71,-0.675937151622
2024-02-18,52122.546875,72.0,12392,-0.4217821782178217,10.690372358269034,69,-0.82796369792
2024-02-19,51779.14453125,75.0,13961,-0.460370994940978,26.669811320754715,72,-0.484962577542
2024-02-20,52284.875,72.0,16060,-0.5456595264937993,27.47798742138365,69,-0.375691222951
2024-02-21,51839.1796875,78.0,15397,-0.5104052573932092,25.861635220125784,69,-0.317435147671
2024-02-22,51304.97265625,74.0,16573,-0.1673773987206823,24.245283018867923,66,-0.338439800775
2024-02-23,50731.94921875,76.0,16256,0.0206728820429671,22.628930817610065,68,-0.045245657234
2024-02-24,51571.1015625,72.0,13084,0.1142721669037458,21.82075471698113,67,-0.613969748945
2024-02-25,51733.23828125,74.0,12721,0.1906236178681999,22.628930817610065,64,-0.619799815356
2024-02-26,54522.40234375,72.0,16865,-0.3015873015873015,17.56415215989684,69,0.78044536504
2024-02-27,57085.37109375,79.0,22103,-0.4919976289270895,28.29780070205602,76,1.841596324902
2024-02-28,62504.7890625,82.0,30376,-0.6857517482517482,44.39827351529478,72,1.396695591275
2024-02-29,61198.3828125,80.0,22194,-0.3880452342487884,40.49512859087327,69,-0.07428808144
2024-03-01,62440.6328125,80.0,16792,-0.3917340521114106,30.24937316426678,68,0.038261687073
2024-03-02,62029.84765625,80.0,15853,-0.4469357249626308,23.41886954652912,73,-0.503468089306
2024-03-03,63167.37109375,83.0,14950,-0.5685320356853204,21.95519019987105,71,-0.916708633865
2024-03-04,68330.4140625,82.0,22054,-0.6828222881635344,32.57336854017351,76,3.212853445616
2024-03-05,63801.19921875,90.0,22789,-0.6749136939010357,38.77781969068276,73,0.625681641958
2024-03-06,66106.8046875,75.0,25849,-0.6141078838174274,28.30780837419841,69,-0.083849001698
2024-03-07,66925.484375,82.0,24947,-0.523716381418093,22.878913617502825,66,-0.331882919108
2024-03-08,68300.09375,81.0,23389,-0.5481481481481482,23.654470011316487,71,0.972091384667
2024-03-09,68498.8828125,84.0,21797,-0.4883370955605718,20.55224443606186,73,-0.357555091008
2024-03-10,69019.7890625,79.0,20491,-0.5117540687160941,20.16446623915504,72,-0.358485040712
2024-03-11,72123.90625,82.0,29936,-0.6431424766977364,27.96556473829201,74,2.67452415987
2024-03-12,71481.2890625,81.0,26506,-0.5596330275229358,24.42561983471074,72,0.773593651815
2024-03-13,73083.5,81.0,21398,-0.579666809055959,23.71763085399449,71,0.535931727706
2024-03-14,71396.59375,88.0,16622,-0.632688927943761,21.2396694214876,73,-0.864828370462
2024-03-15,69403.7734375,83.0,14167,-0.6771752837326608,23.00964187327824,74,-0.964851391358
2024-03-16,65315.1171875,81.0,11915,-0.5811584977721197,17.699724517906333,69,-0.828099929746
2024-03-17,68390.625,79.0,18972,-0.5803144224196856,17.699724517906333,68,-0.68631766906
2024-03-18,67548.59375,77.0,18362,-0.6072210065645515,19.245262422495856,71,0.16578122869
2024-03-19,61912.7734375,79.0,22023,-0.5886970172684458,24.35114837132128,72,0.288057208533
2024-03-20,67913.671875,74.0,15334,-0.3997569866342649,23.958387913719324,70,0.095047138357
2024-03-21,65491.390625,78.0,12936,-0.4303030303030303,19.638022880097807,69,-0.32688352063
2024-03-22,63778.76171875,75.0,13418,-0.5336134453781513,17.674220592088027,71,0.026393783249
2024-03-23,64062.203125,73.0,11183,-0.3358954650269024,15.710418304078244,69,-0.655052651317
2024-03-24,67234.171875,74.0,11233,-0.4207562349155269,15.710418304078244,68,-0.540279875415
2024-03-25,69958.8125,75.0,16420,-0.4771134020618556,19.923359811709325,72,0.102923758903
2024-03-26,69987.8359375,81.0,15827,-0.4860284012826386,18.75139746984407,71,0.324391093848
2024-03-27,69455.34375,83.0,12698,-0.4295081967213114,17.970089241933902,67,0.188550825248
2024-03-28,70744.953125,80.0,13276,-0.3647859922178988,17.970089241933902,74,0.421796788933
2024-03-29,69892.828125,79.0,10671,-0.4195075757575757,17.18878101402373,70,-0.006084818623
2024-03-30,69645.3046875,75.0,9322,-0.3719433719433719,14.454202216338135,70,-0.926765718176
2024-03-31,71333.6484375,75.0,9018,-0.4607218683651805,14.454202216338135,68,-0.817381950246
2024-04-01,69702.1484375,79.0,10145,-0.5520885757423251,19.523480662983424,73,0.065166944039
2024-04-02,65446.97265625,79.0,9407,-0.6097770154373928,22.363259668508285,56,-0.243891475129
2024-04-03,65980.8125,71.0,9481,-0.4848016486347243,19.523480662983424,70,-0.267699037397
2024-04-04,68508.84375,70.0,15294,-0.4810183117463153,18.81353591160221,71,0.20614886697
2024-04-05,67837.640625,79.0,9888,-0.4779938587512794,17.748618784530386,72,-0.149085956496
2024-04-06,68896.109375,75.0,8983,-0.4775397373876986,15.26381215469613,44,-0.589574573498
2024-04-07,69362.5546875,78.0,8299,-0.5247232472324723,15.26381215469613,61,-0.620011253558
2024-04-08,71631.359375,76.0,8982,-0.4810572687224669,24.119741100323623,73,0.868012158915
2024-04-09,69139.015625,80.0,8225,-0.5835995740149095,22.040453074433657,44,0.147556703851
2024-04-10,70587.8828125,78.0,8007,-0.6395242451967064,22.040453074433657,49,-0.039266348651
2024-04-11,70060.609375,76.0,8438,-0.5629304946775203,22.040453074433657,72,0.19522021228
2024-04-12,67195.8671875,79.0,11951,-0.5142413257379596,23.70388349514563,54,-0.139122448253
2024-04-13,63821.47265625,72.0,11208,-0.6195856873822976,27.030744336569573,70,-1.328618328573
2024-04-14,65738.7265625,72.0,10613,-0.6233463035019455,30.357605177993523,57,-1.670421775752
2024-04-15,63426.2109375,74.0,9767,-0.4719334719334719,14.101129639591178,71,0.179564391828
2024-04-16,63811.86328125,65.0,9897,-0.609051516610496,12.85691231845078,44,0.603466595686
2024-04-17,61276.69140625,67.0,9282,-0.5979037636969986,13.06428187197418,45,0.407092703763
2024-04-18,63512.75390625,57.0,10715,-0.5989110707803993,13.893760086067775,71,0.571602194623
2024-04-19,63843.5703125,66.0,10970,-0.5334153341533415,20.73695535233997,74,2.471765176137
2024-04-20,64994.44140625,66.0,16364,-0.3891170431211499,19.49273803119957,61,1.779173590256
2024-04-21,64926.64453125,72.0,14123,-0.4234654234654235,10.990586336740185,43,-1.012533228208
2024-04-22,66837.6796875,73.0,12984,-0.3341162654139753,19.406688241639696,72,-0.047602191393
2024-04-23,66407.2734375,71.0,11327,-0.4504918032786885,16.93674610179464,57,-0.343393308892
2024-04-24,64276.8984375,72.0,37086,-0.4455219623502567,16.58389722467392,72,-0.266911359938
2024-04-25,64481.70703125,72.0,23943,-0.5930548019533369,15.525350593311757,43,-0.166533204039
2024-04-26,63755.3203125,70.0,10658,-0.5808917197452229,14.466803961949587,44,-0.248513739299
2024-04-27,63419.140625,67.0,9397,-0.5285815102328864,13.055408453466702,43,-0.956350935736
2024-04-28,63113.23046875,65.0,8970,-0.5264957264957265,13.055408453466702,72,-0.748126916224
2024-04-29,63841.12109375,67.0,9369,-0.5859728506787331,10.60887512899897,45,-0.048235419476
2024-04-30,60636.85546875,67.0,12329,-0.5505925250683683,12.995872033023732,72,0.006275626868
2024-05-01,58254.01171875,54.0,9283,-0.4633540372670807,15.91331269349845,47,-0.170563448543
2024-05-02,59123.43359375,43.0,7926,-0.4858223062381852,13.261093911248706,71,0.180146888031
2024-05-03,62889.8359375,48.0,7372,-0.5937318630295996,11.934984520123836,71,0.121364087672
2024-05-04,63891.47265625,67.0,8377,-0.554904831625183,10.87409700722394,72,-0.921681031784
2024-05-05,64031.1328125,69.0,10191,-0.5143160127253447,10.078431372549018,63,-0.993317213423
2024-05-06,63161.94921875,71.0,9902,-0.5650510204081632,13.89189189189189,45,0.107644353091
2024-05-07,62334.81640625,68.0,8439,-0.4698646986469865,12.899613899613898,62,-0.168377420333
2024-05-08,61187.94140625,64.0,8185,-0.5145018915510718,12.56885456885457,70,-0.184634680274
2024-05-09,63049.9609375,55.0,7734,-0.4103065883887801,11.576576576576574,72,0.119304894046
2024-05-10,60792.77734375,66.0,6567,-0.4624926166568222,12.56885456885457,69,-0.249515735541
2024-05-11,60793.7109375,53.0,5112,-0.3444055944055944,11.576576576576574,71,-0.847845456252
2024-05-12,61448.39453125,56.0,5792,-0.4020618556701031,10.584298584298583,71,-1.216848674147
2024-05-13,62901.44921875,57.0,7391,-0.5198511166253101,13.048370497427102,75,0.290757453026
2024-05-14,61552.7890625,66.0,8173,-0.3725247524752475,12.695711835334478,69,-0.04267957318
2024-05-15,66267.4921875,64.0,7415,-0.4621513944223107,14.106346483704971,73,1.797638961086
2024-05-16,65231.58203125,70.0,7425,-0.472127417519909,14.811663807890223,70,1.014156048527
2024-05-17,67051.875,74.0,8140,-0.4277423099245502,14.106346483704971,72,-0.561696998312
2024-05-18,66940.8046875,73.0,7827,-0.5980471928397071,13.048370497427102,47,-1.347279122474
2024-05-19,66278.3671875,72.0,6857,-0.4063848144952545,11.637735849056604,69,-1.427645787667
2024-05-20,71448.1953125,70.0,7219,-0.5581151832460733,11.476874003189792,46,0.054605145525
2024-05-21,70136.53125,76.0,9233,-0.5417819590481461,13.93620414673046,53,0.464220633845
2024-05-22,69122.3359375,76.0,9822,-0.3115661317100166,12.569909622541198,64,1.896279679125
2024-05-23,67929.5625,76.0,8428,-0.4240506329113924,10.930356193514086,60,-0.246263121799
2024-05-24,68526.1015625,74.0,7950,-0.3829287392325763,10.930356193514086,72,-0.677771273712
2024-05-25,69265.9453125,76.0,6147,-0.4506242905788876,9.017543859649122,71,-1.17904935702
2024-05-26,68518.09375,75.0,6596,-0.4269406392694064,9.017543859649122,71,-0.849133898539
2024-05-27,69394.5546875,74.0,6812,-0.3852459016393442,12.634412797502923,71,-0.528486524832
2024-05-28,68296.21875,72.0,7418,-0.546875,12.985368708544671,43,-0.560754811448
2024-05-29,67578.09375,72.0,7752,-0.462381300219138,12.283456886461174,61,-1.023722290499
2024-05-30,68364.9921875,73.0,7135,-0.4900221729490022,11.932500975419432,60,-0.911282323965
2024-05-31,67491.4140625,73.0,6669,-0.5851648351648352,11.58154506437768,73,-0.946352480124
2024-06-01,67706.9375,72.0,6100,-0.5080645161290323,9.826765509168942,73,-1.282518433449
2024-06-02,67751.6015625,73.0,6723,-0.5382685069008782,10.528677331252435,69,-1.220073638656
2024-06-03,68804.78125,73.0,7261,-0.5654450261780105,10.56495184402161,44,-0.323489492979
2024-06-04,70567.765625,73.0,7241,-0.5855737704918033,10.866807610993655,70,-0.473877391252
2024-06-05,71082.8203125,75.0,9261,-0.5502450980392157,12.677942212825934,71,-0.349290024775
2024-06-06,70757.1640625,78.0,6418,-0.5014005602240896,11.772374911909797,61,-0.747424375782
2024-06-07,69342.5859375,77.0,6258,-0.5466130114017438,12.376086445853888,70,-0.810856681828
2024-06-08,69305.7734375,72.0,5754,-0.5120540019286403,10.263096077049568,69,-1.289861635176
2024-06-09,69647.9921875,75.0,5534,-0.4447058823529412,9.357528776133426,69,-1.231320987129
2024-06-10,69512.28125,72.0,5876,-0.5082482325216026,10.569264069264069,60,-0.808429420549
2024-06-11,67332.03125,74.0,6103,-0.5974698102357677,11.777179962894248,44,-0.767331876164
2024-06-12,68241.1875,72.0,6109,-0.4608593290170689,11.4752009894867,71,-0.33103003233
2024-06-13,66756.3984375,70.0,5785,-0.4529686457638425,10.871243042671612,63,-0.69273485567
2024-06-14,66011.09375,74.0,5727,-0.6225,11.173222016079158,45,-0.719003434172
2024-06-15,66191.0,74.0,19532,-0.5297679112008072,9.059369202226344,59,-0.996380110243
2024-06-16,66639.046875,71.0,12543,-0.4757969303423849,9.059369202226344,45,-1.227762696923
2024-06-17,66490.296875,71.0,8174,-0.5761973875181422,11.307727934365488,67,-0.912208142134
2024-06-18,65140.74609375,74.0,6166,-0.6286472148541115,11.953883816329231,69,-0.577788299212
2024-06-19,64960.296875,64.0,5644,-0.4642563681183237,10.984649993383618,77,-0.828533126821
2024-06-20,64828.65625,60.0,6267,-0.5467836257309941,10.661572052401745,47,-0.854606627446
2024-06-21,64096.19921875,63.0,5843,-0.5751158173395102,10.984649993383618,44,-0.54803051934
2024-06-22,64252.578125,53.0,6117,-0.5347432024169184,9.046182347492392,58,-1.133212719536
2024-06-23,63180.796875,55.0,5257,-0.470281543274244,9.046182347492392,71,-1.300999426333
2024-06-24,60277.4140625,51.0,6473,-0.654434250764526,16.86287561810574,73,-0.655139560642
2024-06-25,61804.640625,30.0,5932,-0.5751995089011663,14.61449220235831,67,-0.36847852339
2024-06-26,60811.27734375,46.0,8703,-0.5863777089783282,12.366108786610877,61,-0.281043133129
2024-06-27,61604.80078125,40.0,5518,-0.5605858854860186,12.740839355902114,70,-0.097406582867
2024-06-28,60320.13671875,47.0,5162,-0.5901060070671378,11.991378217319635,70,-0.843173715304
2024-06-29,60887.37890625,30.0,5044,-0.5235042735042735,10.492455940154684,71,-1.154326042915
2024-06-30,62678.29296875,47.0,5598,-0.5071574642126789,10.492455940154684,44,-1.072947583299
2024-07-01,62851.98046875,53.0,5520,-0.564625850340136,10.339080459770113,72,-0.402401082915
2024-07-02,62029.015625,51.0,6508,-0.5060240963855421,9.600574712643676,70,-0.885559691469
2024-07-03,60173.921875,50.0,7089,-0.6126582278481013,11.077586206896552,72,-0.706869018773
2024-07-04,56977.703125,44.0,5521,-0.6728179551122194,14.031609195402298,71,-0.63239844534
2024-07-05,56662.375,29.0,7201,-0.6949910554561717,17.72413793103448,71,-1.971762330913
2024-07-06,58303.5390625,26.0,5603,-0.5899581589958159,11.816091954022989,66,-0.734739906846
2024-07-07,55849.109375,29.0,6373,-0.6057091882247992,11.077586206896552,70,-1.113321841945
2024-07-08,56705.09765625,28.0,5750,-0.528158295281583,15.525404911180772,70,-0.631330039337
2024-07-09,58009.2265625,27.0,5651,-0.4032946918852959,13.846982758620689,69,-0.58710365824
2024-07-10,57742.49609375,28.0,6163,-0.5539033457249071,13.007771682340646,63,-0.613883808296
2024-07-11,57344.9140625,29.0,7014,-0.6160420775805391,15.105799373040751,70,-0.507527241739
2024-07-12,57899.46484375,25.0,5732,-0.6300813008130082,14.686193834900733,71,-0.797223071569
2024-07-13,59231.953125,25.0,4785,-0.5022381378692927,11.32934952978056,72,-1.003168297008
2024-07-14,60787.79296875,33.0,4853,-0.5867026055705301,13.846982758620689,71,-0.773444368056
2024-07-15,64870.15234375,52.0,5443,-0.620575221238938,13.94281524926686,74,-0.093156006273
2024-07-16,65097.1484375,65.0,5970,-0.548801870251315,15.0733137829912,43,-0.312573752976
2024-07-17,64118.79296875,69.0,6121,-0.5959110042092604,13.189149560117302,71,-0.424181361189
2024-07-18,63974.06640625,61.0,6117,-0.5639204545454546,12.05865102639296,71,-0.525036744886
2024-07-19,66710.15625,60.0,6933,-0.6018457481872116,13.94281524926686,74,-1.021725324561
2024-07-20,67163.6484375,74.0,4932,-0.5425434583714547,12.05865102639296,70,-1.07194384889
2024-07-21,68154.5234375,74.0,5918,-0.5741239892183289,13.189149560117302,72,-1.019428276106
2024-07-22,67585.25,70.0,6936,-0.5862068965517241,12.046874999999998,70,-0.452452394146
2024-07-23,65927.671875,71.0,8388,-0.5544367526746381,12.046874999999998,72,-0.310139030858
2024-07-24,65372.1328125,69.0,6922,-0.4825,11.712239583333332,71,0.294663548751
2024-07-25,65777.2265625,68.0,5890,-0.5262889229198571,12.046874999999998,71,1.281204771069
2024-07-26,67912.0625,68.0,6195,-0.6053661263275573,11.712239583333332,72,1.276596650807
2024-07-27,67813.3359375,72.0,9713,-0.5619158878504673,13.72005208333333,73,4.293052910465
2024-07-28,68255.8671875,71.0,9440,-0.4720394736842105,12.381510416666666,69,0.258015801413
2024-07-29,66819.9140625,74.0,8147,-0.5616438356164384,23.1689393939394,69,0.916804520331
2024-07-30,66201.015625,67.0,7094,-0.5678776290630975,18.75580808080808,68,0.174125206095
2024-07-31,64619.25,61.0,6435,-0.5756272401433692,17.100883838383837,70,1.623383728904
2024-08-01,65357.5,52.0,7690,-0.5961968680089486,17.65252525252525,43,0.610674977054
2024-08-02,61415.06640625,57.0,6154,-0.6291891891891892,18.204166666666666,71,1.23175839204
2024-08-03,60680.09375,37.0,5350,-0.677570093457944,18.204166666666666,70,-0.365666493521
2024-08-04,58116.9765625,34.0,5770,-0.6320687186828919,19.30744949494949,70,0.360066327948
2024-08-05,53991.45703125,26.0,8955,-0.6993256644188814,22.63918252290345,75,-2.439782193908
2024-08-06,56034.31640625,17.0,7921,-0.6724621424565339,12.904334038054966,65,1.238540337121
2024-08-07,55027.4609375,29.0,7581,-0.6188831318364997,10.187632135306552,69,1.508070527332
2024-08-08,61710.13671875,20.0,7011,-0.6427758816837316,9.282064834390416,70,3.565424585078
2024-08-09,60880.11328125,48.0,7089,-0.640924092409241,8.376497533474277,47,1.934446312124
2024-08-10,60945.8125,40.0,5188,-0.469302809573361,7.47093023255814,68,-0.073333559393
2024-08-11,58719.484375,39.0,5517,-0.4627133872416891,7.018146582100069,70,-0.120156433834
2024-08-12,59354.515625,25.0,6356,-0.558291093410572,12.223128142410651,73,1.631144467517
2024-08-13,60609.56640625,31.0,6078,-0.5179063360881543,11.524663677130045,71,2.095006274953
2024-08-14,58737.26953125,30.0,6189,-0.5031847133757962,11.524663677130045,61,2.674555111449
2024-08-15,57560.09765625,29.0,5729,-0.6564647095565271,11.87389590977035,71,0.222777646481
2024-08-16,58894.10546875,27.0,5725,-0.6036144578313253,10.826199211849437,71,1.314061877963
2024-08-17,59478.97265625,25.0,5539,-0.531986531986532,9.778502513928522,71,-0.225538702896
2024-08-18,58483.96484375,31.0,5563,-0.4946808510638298,10.127734746568828,72,0.484867960049
2024-08-19,59493.453125,28.0,6228,-0.5754110078627591,10.2756734006734,71,1.475584844044
2024-08-20,59012.79296875,30.0,6124,-0.6256345177664975,10.960718294051626,71,1.77478530287
2024-08-21,61175.19140625,26.0,5916,-0.6186046511627907,10.61819584736251,70,1.412294964041
2024-08-22,60381.9140625,39.0,5799,-0.5616835994194485,10.2756734006734,72,0.654556118353
2024-08-23,64094.35546875,34.0,6738,-0.6422764227642277,11.988285634118965,71,2.37714243259
2024-08-24,64178.9921875,56.0,5456,-0.5437987857762359,10.2756734006734,68,0.364264683379
2024-08-25,64333.54296875,54.0,5436,-0.4909596662030598,9.590628507295174,71,0.140228300594
2024-08-26,62880.66015625,55.0,6182,-0.5102040816326531,11.68181818181818,72,0.96133796626
2024-08-27,59504.1328125,48.0,6651,-0.5555555555555556,11.68181818181818,69,1.70679616618
2024-08-28,59027.625,30.0,6649,-0.5246504782928624,12.460606060606056,64,0.678964656844
2024-08-29,59388.1796875,29.0,7163,-0.4850498338870432,11.29242424242424,69,0.737081554447
2024-08-30,59119.4765625,34.0,7480,-0.5121591746499632,11.29242424242424,68,0.477597220439
2024-08-31,58969.8984375,29.0,6432,-0.7055084745762712,9.345454545454542,70,-0.490812697161
2024-09-01,57325.48828125,26.0,8400,-0.7492612916842549,10.124242424242423,71,-0.689802079598
2024-09-02,59112.48046875,26.0,7233,-0.7445458151527172,10.216955266955264,71,0.332985591539
2024-09-03,57431.0234375,26.0,6990,-0.7284040995607614,10.216955266955264,69,0.421869926428
2024-09-04,57971.5390625,27.0,8371,-0.7593984962406015,10.92157287157287,71,0.556382375144
2024-09-05,56160.48828125,29.0,6657,-0.772383605252686,9.864646464646466,71,-0.149823343881
2024-09-06,53948.75390625,22.0,6950,-0.7961165048543689,12.330808080808078,70,-0.130033270481
2024-09-07,54139.6875,23.0,7147,-0.7664041994750657,10.569264069264069,70,-0.413207514445
2024-09-08,54841.56640625,29.0,8129,-0.6205059920106525,9.864646464646466,70,-0.278831278393
2024-09-09,57019.53515625,26.0,7254,-0.6241249326871298,12.444548578569195,72,1.443772097038
2024-09-10,57648.7109375,33.0,6634,-0.6611909650924025,10.838800374882847,69,1.330875685772
2024-09-11,57343.171875,37.0,6299,-0.7477768795472919,11.240237425804436,71,1.527138294174
2024-09-12,58127.01171875,31.0,6848,-0.7420546932742055,11.240237425804436,68,0.451530330303
2024-09-13,60571.30078125,32.0,7012,-0.8376670716889429,11.240237425804436,71,2.053301819454
2024-09-14,60005.12109375,50.0,8132,-0.8950182260024301,10.838800374882847,69,-0.414122154364
2024-09-15,59182.8359375,51.0,6423,-0.8961736406354889,10.035926273039674,70,-0.756514066184
2024-09-16,58192.5078125,39.0,6284,-0.6962976884044353,10.105247597930523,71,-0.656879202013
2024-09-17,60308.5390625,33.0,7259,-0.7044764795144158,10.105247597930523,69,0.562719841277
2024-09-18,61649.6796875,45.0,7588,-0.710481263077801,11.548854397634884,69,0.727082389118
2024-09-19,62940.45703125,49.0,7161,-0.6627742392073602,12.270657797487065,73,1.408137282657
2024-09-20,63192.9765625,54.0,6897,-0.818285497053792,11.548854397634884,69,1.82751312075
2024-09-21,63394.83984375,54.0,7377,-0.8893387314439946,9.383444198078344,71,-0.413479306414
2024-09-22,63648.7109375,52.0,7585,-0.8778208342831092,9.022542498152252,71,-0.996472448893
2024-09-23,63329.80078125,50.0,7780,-0.8386840010612895,10.163181818181815,72,1.491516430382
2024-09-24,64301.96875,54.0,7587,-0.8766980146290491,9.81272727272727,70,0.41237207358
2024-09-25,63143.14453125,59.0,7758,-0.8345606283750614,9.462272727272728,72,0.420824676751
2024-09-26,65181.01953125,50.0,8082,-0.8484937116115824,10.86409090909091,68,1.626754588355
2024-09-27,65790.6640625,61.0,7212,-0.7606128311522502,11.214545454545451,68,0.970633577692
2024-09-28,65887.6484375,64.0,7623,-0.6674074074074074,9.462272727272728,69,-1.112485931688
2024-09-29,65635.3046875,63.0,7267,-0.6272682687591957,9.11181818181818,69,-1.106821614006
2024-09-30,63329.5,61.0,9367,-0.7887477313974591,14.537373737373734,71,-0.175773788606
2024-10-01,60837.0078125,50.0,7346,-0.6522935779816513,10.903030303030302,68,0.440580308233
2024-10-02,60632.78515625,42.0,7278,-0.7380710659898477,9.864646464646466,68,-0.36246311578
2024-10-03,60759.40234375,37.0,6989,-0.7269881026925485,8.826262626262626,70,-0.187306505468
2024-10-04,62067.4765625,41.0,8755,-0.701368233194527,9.345454545454546,71,0.216719645313
2024-10-05,62089.94921875,49.0,9164,-0.6398243045387995,8.307070707070705,69,-1.339405640988
2024-10-06,62818.953125,50.0,8100,-0.7205180640763463,8.307070707070705,70,-1.268504961349
2024-10-07,62236.66015625,50.0,8094,-0.741415854175498,10.25720620842572,71,0.671815977331
2024-10-08,62131.96875,49.0,8156,-0.7937140327578575,10.827050997782704,71,-0.057120249576
2024-10-09,60582.1015625,49.0,11138,-0.7710526315789473,11.39689578713969,72,0.27283869688
2024-10-10,60274.5,39.0,8838,-0.7893729056965055,10.25720620842572,64,-0.600140107058
2024-10-11,62445.08984375,32.0,9121,-0.7918637653736992,10.827050997782704,72,-0.083158209716
2024-10-12,63193.0234375,49.0,7562,-0.7870370370370371,8.547671840354768,68,-1.373975785743
2024-10-13,62851.375,50.0,8261,-0.7789535567313345,7.977827050997783,71,-1.548444236189
2024-10-14,66046.125,48.0,8246,-0.7071917808219178,10.982125946969695,73,2.829339747593
2024-10-15,67041.109375,65.0,7727,-0.6907467532467533,10.982125946969695,73,2.842434951156
2024-10-16,67612.71875,73.0,6467,-0.6433260393873085,11.560132575757574,74,2.40620096642
2024-10-17,67399.8359375,71.0,6486,-0.6504854368932039,9.826112689393938,69,-0.113290782959
2024-10-18,68418.7890625,73.0,6247,-0.6473401075911536,10.982125946969695,72,1.560549730311
