date,closing_price,fear_greed_index,pageviews,ITB Sentiment Score,Bitcoin_Normalized,galaxy_score
2022-06-02,30467.48828125,13.0,13154,-0.4969635627530364,14.597744890768144,48
2022-06-03,29704.390625,10.0,12350,-0.4341013824884792,14.126849894291754,48
2022-06-04,29832.9140625,14.0,12069,-0.4400360685302074,12.714164904862576,48
2022-06-05,29906.662109375,10.0,11973,-0.2212065813528336,12.243269908386186,47
2022-06-06,31370.671875,13.0,13105,-0.5681328821900954,38.74016913319238,48
2022-06-07,31155.478515625,15.0,12548,-0.5364485981308411,42.48921775898519,47
2022-06-08,30214.35546875,17.0,12099,-0.566723259762309,37.49048625792811,48
2022-06-09,30111.998046875,11.0,11627,-0.5453604691272853,34.99112050739958,48
2022-06-10,29083.8046875,13.0,11222,-0.5195567144719687,34.99112050739958,48
2022-06-11,28360.810546875,12.0,11188,-0.5921170498656315,34.99112050739958,48
2022-06-12,26762.6484375,14.0,11926,-0.5772532188841202,44.98858350951374,47
2022-06-13,22487.388671875,11.0,19316,-0.5130258676240449,32.47711154094132,47
2022-06-14,22206.79296875,8.0,19840,-0.4578153289076644,30.820116054158603,47
2022-06-15,22572.83984375,7.0,19322,-0.6974076983503535,30.48871695680205,47
2022-06-16,20381.650390625,7.0,17433,-0.682965025230555,25.18633139909735,47
2022-06-17,20471.482421875,9.0,15292,-0.67375,21.540941328175368,48
2022-06-18,19017.642578125,6.0,19472,-0.6496840973249093,30.820116054158603,47
2022-06-19,20553.271484375,6.0,19607,-0.486853714487383,31.151515151515145,47
2022-06-20,20599.537109375,9.0,17442,-0.5840634125990822,29.021680897371503,47
2022-06-21,20710.59765625,9.0,15754,-0.6390308957546121,25.342876276577936,47
2022-06-22,19987.029296875,11.0,14458,-0.4498510427010923,22.89033986271556,47
2022-06-23,21085.876953125,11.0,13054,-0.4639303482587065,19.21153524192198,47
2022-06-24,21231.65625,11.0,12602,-0.4391236306729264,20.029047379876108,47
2022-06-25,21502.337890625,14.0,11762,-0.4757575757575757,15.941486690105473,48
2022-06-26,21027.294921875,14.0,11043,-0.3765949690120306,15.53273062112841,47
2022-06-27,20735.478515625,12.0,13066,-0.4776878177367727,13.269552012148823,48
2022-06-28,20280.634765625,10.0,11818,-0.4613492621222769,12.364809829502311,48
2022-06-29,20104.0234375,13.0,14324,-0.5542087542087543,12.66639055705115,47
2022-06-30,19784.7265625,11.0,23982,-0.5506646971935008,15.380617104990682,47
2022-07-01,19269.3671875,11.0,19184,-0.5324221233312142,30.158072754883687,47
2022-07-02,19242.255859375,14.0,14164,-0.484258492129246,24.12645820390695,48
2022-07-03,19297.076171875,11.0,9361,-0.4142947501581278,24.428038931455788,47
2022-07-04,20231.26171875,14.0,10867,-0.643312101910828,19.295341474445948,48
2022-07-05,20190.115234375,19.0,10858,-0.5413456599897278,20.225237449118044,48
2022-07-06,20548.24609375,18.0,11127,-0.601010101010101,18.8303934871099,48
2022-07-07,21637.587890625,18.0,10219,-0.5817721518987342,17.90049751243781,47
2022-07-08,21731.1171875,20.0,9321,-0.6646385981990752,19.062867480777925,47
2022-07-09,21592.20703125,24.0,7934,-0.4797639123102867,14.413387607417455,48
2022-07-10,20860.44921875,24.0,8029,-0.4257300042319086,14.878335594753503,48
2022-07-11,19970.556640625,22.0,10219,-0.4847132705337961,19.54107264086897,47
2022-07-12,19323.9140625,16.0,10787,-0.4359500598597571,20.04863296920324,48
2022-07-13,20212.07421875,15.0,10070,-0.5046979865771812,19.033512312534715,47
2022-07-14,20569.919921875,18.0,9919,-0.4368796796099599,19.033512312534715,48
2022-07-15,20836.328125,15.0,9310,-0.4232902033271719,16.49571067086342,48
2022-07-16,21190.31640625,21.0,8519,-0.4528425179699412,15.4805900141949,48
2022-07-17,20779.34375,24.0,8250,-0.5004730368968779,14.973029685860642,43
2022-07-18,22485.689453125,20.0,9210,-0.4325021496130696,15.954545454545451,48
2022-07-19,23389.43359375,30.0,9311,-0.4507063648792344,15.75,48
2022-07-20,23231.732421875,31.0,9314,-0.5083798882681564,16.772727272727266,47
2022-07-21,23164.62890625,34.0,11447,-0.2562007586810622,18.204545454545453,47
2022-07-22,22714.978515625,33.0,9472,-0.4506909547738693,14.727272727272725,48
2022-07-23,22465.478515625,31.0,8413,-0.4473851365657421,12.272727272727272,47
2022-07-24,22609.1640625,30.0,8499,-0.3308855291576674,11.454545454545451,48
2022-07-25,21361.701171875,30.0,9183,-0.4157477268330431,13.964472309299897,48
2022-07-26,21239.75390625,26.0,9484,-0.5792102759276879,13.964472309299897,48
2022-07-27,22930.548828125,28.0,10097,-0.6421475611117312,13.10512016718913,48
2022-07-28,23843.88671875,32.0,9692,-0.5027295285359802,14.179310344827586,47
2022-07-29,23804.6328125,39.0,10793,-0.3920579892845887,13.964472309299897,48
2022-07-30,23656.20703125,42.0,8953,-0.5193992490613266,12.030929989550678,48
2022-07-31,23336.896484375,39.0,9973,-0.6456474030724214,12.245768025078368,48
2022-08-01,23314.19921875,33.0,8607,-0.6254617789144643,14.141148325358849,47
2022-08-02,22978.1171875,31.0,10222,-0.5460203078938749,13.669776714513556,48
2022-08-03,22846.5078125,34.0,10520,-0.467513611615245,13.9054625199362,47
2022-08-04,22630.95703125,30.0,9939,-0.4207712867506682,13.434090909090909,47
2022-08-05,23289.314453125,31.0,9597,-0.4951170075548185,12.727033492822963,47
2022-08-06,22961.279296875,31.0,8713,-0.3847646773410965,10.841547049441786,48
2022-08-07,23175.890625,30.0,8691,-0.2710365162168292,10.841547049441786,47
2022-08-08,23809.486328125,30.0,9372,-0.4403448275862069,14.757616054158603,48
2022-08-09,23164.318359375,42.0,9428,-0.3143452587704063,14.239804964539008,48
2022-08-10,23947.642578125,31.0,9065,-0.4314404432132964,13.980899419729203,46
2022-08-11,23957.529296875,41.0,9276,-0.4190567853705486,15.016521598968408,48
2022-08-12,24402.818359375,42.0,8898,-0.4222037075609248,13.721993874919406,48
2022-08-13,24424.068359375,46.0,8025,-0.5679919812896759,12.686371695680206,48
2022-08-14,24319.333984375,47.0,9142,-0.5928463981280294,12.945277240490006,48
2022-08-15,24136.97265625,45.0,9777,-0.5545410076634599,12.337862318840582,47
2022-08-16,23883.291015625,44.0,9999,-0.4353362514922403,11.872282608695652,48
2022-08-17,23335.998046875,41.0,10384,-0.4341968911917098,11.872282608695652,48
2022-08-18,23212.73828125,30.0,10398,-0.4076190476190476,11.17391304347826,47
2022-08-19,20877.552734375,33.0,10855,-0.4702639976791413,15.364130434782608,47
2022-08-20,21166.060546875,29.0,10104,-0.5085840871330995,12.105072463768115,47
2022-08-21,21534.12109375,27.0,9707,-0.3897627965043695,10.941123188405795,48
2022-08-22,21398.908203125,29.0,10248,-0.5216681776971894,13.434090909090909,47
2022-08-23,21528.087890625,28.0,10843,-0.438472942920682,13.185311447811443,48
2022-08-24,21395.01953125,25.0,10478,-0.5103189493433395,11.94141414141414,47
2022-08-25,21600.904296875,25.0,10065,-0.4225526641883519,12.438973063973064,47
2022-08-26,20260.01953125,27.0,9799,-0.4684143455306754,12.936531986531984,47
2022-08-27,20041.73828125,28.0,9500,-0.6294613887086308,13.185311447811443,47
2022-08-28,19616.814453125,28.0,8724,-0.6446911866759195,12.438973063973064,48
2022-08-29,20297.994140625,24.0,10030,-0.3815879534565366,14.59133469526728,47
2022-08-30,19796.80859375,27.0,10671,-0.450329877474081,13.585035750766089,48
2022-08-31,20049.763671875,23.0,10199,-0.5114899925871016,13.33346101464079,47
2022-09-01,20127.140625,20.0,10597,-0.4591933345957205,13.081886278515492,47
2022-09-02,19969.771484375,25.0,9835,-0.4215017064846416,12.578736806264896,48
2022-09-03,19832.087890625,21.0,9215,-0.310616505810518,10.81771365338781,48
2022-09-04,19986.712890625,20.0,8838,-0.4344036697247706,11.572437861763705,48
2022-09-05,19812.37109375,23.0,9698,-0.4004393848611943,12.292632204396911,48
2022-09-06,18837.66796875,22.0,11560,-0.4975995044138144,12.794372294372296,48
2022-09-07,19290.32421875,24.0,12401,-0.4085590103644266,14.80133265427383,47
2022-09-08,19329.833984375,20.0,10260,-0.5023688366380067,12.794372294372296,48
2022-09-09,21381.15234375,22.0,11804,-0.4234875444839858,13.797852474323062,48
2022-09-10,21680.5390625,28.0,11248,-0.3681424446583253,11.790892114421524,47
2022-09-11,21769.255859375,26.0,11423,-0.3355081555834379,11.28915202444614,47
2022-09-12,22370.44921875,25.0,10034,-0.5006622516556292,12.723094454292225,48
2022-09-13,20296.70703125,34.0,10621,-0.5760995850622407,13.471511775132944,47
2022-09-14,20241.08984375,27.0,10143,-0.3770434171207593,13.970456655693424,48
2022-09-15,19701.2109375,28.0,10917,-0.427536231884058,13.2220393348527,47
2022-09-16,19772.583984375,20.0,9891,-0.5094728171334432,13.471511775132944,48
2022-09-17,20127.576171875,22.0,11675,-0.2929678188319428,11.226259812610786,48
2022-09-18,19419.505859375,27.0,11730,-0.3090286273550281,11.475732252891026,48
2022-09-19,19544.12890625,21.0,9721,-0.3417905038057267,13.196127946127945,48
2022-09-20,18890.7890625,23.0,11190,-0.4062360801781737,12.114478114478114,48
2022-09-21,18547.400390625,23.0,11326,-0.3936214855224507,12.979797979797976,48
2022-09-22,19413.55078125,22.0,9938,-0.4616652926628194,11.68181818181818,48
2022-09-23,19297.638671875,20.0,9211,-0.4027486606102958,11.898148148148149,48
2022-09-24,18937.01171875,24.0,8113,-0.3897002305918524,9.951178451178452,48
2022-09-25,18802.09765625,24.0,9094,-0.3469290965141096,9.951178451178452,47
2022-09-26,19222.671875,21.0,9252,-0.4317868626550298,12.615878410270936,48
2022-09-27,19110.546875,20.0,9851,-0.4792782074162205,13.343717549325026,48
2022-09-28,19426.720703125,20.0,9578,-0.4143111790170614,12.37326536391957,48
2022-09-29,19573.05078125,22.0,9463,-0.3688318929467521,11.88803927121684,48
2022-09-30,19431.7890625,21.0,8888,-0.4046434494195688,11.402813178514114,48
2022-10-01,19312.095703125,20.0,8028,-0.3810852713178294,8.248843575946381,48
2022-10-02,19044.107421875,24.0,7718,-0.4641182834475297,8.006230529595015,48
2022-10-03,19623.580078125,24.0,8803,-0.4100985221674877,10.909090909090908,47
2022-10-04,20336.84375,20.0,8765,-0.444776119402985,10.636363636363637,48
2022-10-05,20160.716796875,25.0,9003,-0.4213568603589899,10.636363636363637,48
2022-10-06,19955.443359375,26.0,9125,-0.4774671990872789,9.818181818181817,48
2022-10-07,19546.849609375,23.0,8479,-0.5058171745152354,10.363636363636362,48
2022-10-08,19416.568359375,24.0,7539,-0.4319890635680109,8.727272727272727,48
2022-10-09,19446.42578125,22.0,7770,-0.1433702484286141,8.999999999999998,47
2022-10-10,19141.484375,22.0,7887,-0.4480286738351254,9.836497505172204,48
2022-10-11,19051.41796875,24.0,8719,-0.285099052540913,9.836497505172204,48
2022-10-12,19157.4453125,20.0,8726,-0.3312266590060327,9.836497505172204,48
2022-10-13,19382.904296875,20.0,9198,-0.4142857142857143,10.63405135694292,48
2022-10-14,19185.65625,24.0,9020,-0.2778434618113029,9.57064622124863,48
2022-10-15,19067.634765625,24.0,24032,-0.2252619324796274,8.241389801630765,48
2022-10-16,19268.09375,24.0,25943,-0.2422320862396956,8.241389801630765,48
2022-10-17,19550.7578125,20.0,38652,-0.2284069097888675,11.238204833141545,48
2022-10-18,19334.416015625,22.0,28962,-0.2243659223932365,11.550377189617697,48
2022-10-19,19139.53515625,23.0,27145,-0.2051393728222996,10.926032476665387,47
2022-10-20,19053.740234375,23.0,27581,-0.3278250303766707,10.926032476665387,48
2022-10-21,19172.46875,23.0,27039,-0.061177815894797,10.926032476665387,48
2022-10-22,19208.189453125,20.0,27334,-0.2119958634953464,9.365170694284618,48
2022-10-23,19567.0078125,23.0,26310,-0.3097736057426836,9.052998337808464,48
2022-10-24,19345.572265625,22.0,25903,-0.2701652089407191,10.021851985995411,47
2022-10-25,20095.857421875,20.0,26930,-0.3578660436137071,10.611372691053967,48
2022-10-26,20770.44140625,33.0,27162,-0.4096878363832077,11.790414101171072,48
2022-10-27,20285.8359375,32.0,26710,-0.3426834969611968,11.20089339611252,47
2022-10-28,20595.3515625,30.0,27628,-0.1531387445021991,10.611372691053967,47
2022-10-29,20818.4765625,34.0,27002,0.004074402125775,10.611372691053967,47
2022-10-30,20635.603515625,34.0,30944,-0.2505530973451327,9.137570928407584,47
2022-10-31,20495.7734375,31.0,28088,-0.0278109537621566,19.64669421487603,47
2022-11-01,20485.2734375,30.0,27336,-0.080232934325461,18.05371900826446,47
2022-11-02,20159.50390625,30.0,28245,-0.2103658536585365,19.115702479338843,47
2022-11-03,20209.98828125,30.0,21605,-0.129859908704549,18.05371900826446,47
2022-11-04,21147.23046875,30.0,26685,-0.2623694066627242,19.64669421487603,48
2022-11-05,21282.69140625,38.0,29622,-0.1177419354838709,17.52272727272727,48
2022-11-06,20926.486328125,40.0,31477,-0.3980005403944879,16.460743801652892,48
2022-11-07,20602.81640625,33.0,31575,-0.3601014370245139,8.490192506224568,48
2022-11-08,18541.271484375,31.0,35772,-0.3209324797680879,13.2347118479383,47
2022-11-09,15880.7802734375,29.0,37232,-0.3560517038777908,22.97346207566648,48
2022-11-10,17586.771484375,22.0,43870,-0.2491822777282188,24.97115443007226,47
2022-11-11,17034.29296875,25.0,26732,-0.3237230823990034,19.727211999757085,47
2022-11-12,16799.185546875,21.0,21977,-0.3945546838947854,17.729519645351306,45
2022-11-13,16353.365234375,22.0,22259,-0.1319659442724458,17.47980810105058,45
2022-11-14,16618.19921875,24.0,25797,-0.2763502884111169,18.19066578190666,45
2022-11-15,16884.61328125,22.0,21177,-0.2791351351351351,14.552532625525323,45
2022-11-16,16669.439453125,23.0,14095,-0.4181490655257824,14.325149303251491,45
2022-11-17,16687.517578125,20.0,14110,-0.4993942330991034,13.188232691882328,45
2022-11-18,16697.77734375,23.0,16003,-0.5001261034047919,12.506082725060828,45
2022-11-19,16711.546875,23.0,14046,-0.52343308865048,10.45963282459633,45
2022-11-20,16291.83203125,24.0,14106,-0.4709058188362327,10.232249502322496,45
2022-11-21,15787.2841796875,21.0,14456,-0.5012106537530266,14.43048128342246,45
2022-11-22,16189.76953125,22.0,12600,-0.5479523068947642,14.43048128342246,45
2022-11-23,16610.70703125,22.0,15080,-0.5127196433254655,12.911483253588518,45
2022-11-24,16604.46484375,20.0,10813,-0.5170880800222284,10.6329862088376,45
2022-11-25,16521.841796875,20.0,14171,-0.5047619047619047,10.37981987053194,45
2022-11-26,16464.28125,22.0,11320,-0.5629139072847682,9.620320855614972,45
2022-11-27,16444.626953125,26.0,12492,-0.5616236162361624,9.367154517309316,45
2022-11-28,16217.322265625,28.0,13793,-0.5169988276670574,11.543735224586287,45
2022-11-29,16444.982421875,26.0,12107,-0.4116731517509727,11.543735224586287,45
2022-11-30,17168.56640625,29.0,11201,-0.4608654528257271,11.28137760584569,45
2022-12-01,16967.1328125,27.0,10675,-0.4649097679747923,11.019019987105091,45
2022-12-02,17088.66015625,27.0,9738,-0.3331039229181005,10.4943047496239,45
2022-12-03,16908.236328125,27.0,10539,-0.0981161695447409,9.18251665592091,45
2022-12-04,17130.486328125,26.0,12389,-0.2646638054363376,8.920159037180312,45
2022-12-05,16974.826171875,26.0,12498,-0.3177905308464849,11.772374911909797,45
2022-12-06,17089.50390625,25.0,11322,-0.2517753389283408,11.470519144937748,45
2022-12-07,16848.126953125,29.0,11101,-0.2667398463227223,11.772374911909797,45
2022-12-08,17233.474609375,25.0,11132,-0.3111357750647429,12.07423067888184,45
2022-12-09,17133.15234375,26.0,12448,-0.2147195426938192,10.56495184402161,45
2022-12-10,17128.724609375,27.0,12144,0.0094408133623819,9.357528776133426,45
2022-12-11,17104.193359375,26.0,12370,-0.1613819214387127,10.866807610993655,47
2022-12-12,17206.4375,27.0,13361,-0.3106490233144297,9.79211229946524,48
2022-12-13,17781.318359375,27.0,14491,-0.3683877098511245,11.080548128342246,48
2022-12-14,17815.650390625,30.0,14350,-0.4495468277945619,10.307486631016042,48
2022-12-15,17364.865234375,31.0,13073,-0.3962411902897416,10.307486631016042,47
2022-12-16,16647.484375,29.0,11389,-0.4840579710144927,10.565173796791443,48
2022-12-17,16795.091796875,28.0,10675,-0.3451458102620893,9.276737967914436,47
2022-12-18,16757.9765625,26.0,9782,-0.4073634204275534,8.761363636363635,47
2022-12-19,16439.6796875,29.0,9868,-0.2579733548647557,10.444919786096255,47
2022-12-20,16906.3046875,29.0,9947,-0.4212651413189771,10.170053475935829,47
2022-12-21,16817.53515625,26.0,10137,-0.1979124849458049,10.99465240641711,48
2022-12-22,16830.341796875,28.0,10899,-0.3937947494033413,10.444919786096255,48
2022-12-23,16796.953125,27.0,11860,-0.361997226074896,9.8951871657754,48
2022-12-24,16847.755859375,29.0,9511,-0.4278269932256383,9.070588235294116,47
2022-12-25,16841.986328125,29.0,9456,-0.3790087463556851,9.070588235294116,47
2022-12-26,16919.8046875,28.0,10919,-0.3719095213045765,9.845892383915196,48
2022-12-27,16717.173828125,27.0,10534,-0.4790286975717439,10.127203594884202,48
2022-12-28,16552.572265625,28.0,10992,-0.4918448713301921,10.408514805853208,48
2022-12-29,16642.341796875,28.0,10020,-0.3276776246023329,9.845892383915196,47
2022-12-30,16602.5859375,28.0,11149,-0.3384728340675477,10.408514805853208,48
2022-12-31,16547.49609375,25.0,9758,-0.2923076923076923,9.00195875100818,48
2023-01-01,16625.080078125,26.0,10063,-0.1496062992125984,14.346871759419288,48
2023-01-02,16688.470703125,27.0,11732,-0.2828146143437077,12.221467391304344,47
2023-01-03,16679.857421875,26.0,13078,-0.3132282385195339,12.443675889328064,48
2023-01-04,16863.23828125,29.0,11821,-0.2907702984038862,12.443675889328064,48
2023-01-05,16836.736328125,29.0,10917,-0.3973190348525469,11.77705039525692,48
2023-01-06,16951.96875,26.0,10381,-0.4187827488915759,12.443675889328064,48
2023-01-07,16955.078125,25.0,9944,-0.4416622269579116,10.443799407114623,48
2023-01-08,17091.14453125,25.0,9806,-0.276044732195409,9.999382411067192,48
2023-01-09,17196.5546875,25.0,10109,-0.3507890961262553,11.79331864904552,48
2023-01-10,17446.29296875,26.0,10956,-0.4282287085165933,11.364470698171134,48
2023-01-11,17934.896484375,26.0,11298,-0.408674890569041,12.222166599919904,48
2023-01-12,18869.587890625,30.0,11053,-0.479203280609256,14.151982378854624,48
2023-01-13,19909.57421875,31.0,10852,-0.4670433145009416,14.580830329729006,48
2023-01-14,20976.298828125,46.0,10413,-0.4967850153760134,18.65488586303564,48
2023-01-15,20880.798828125,52.0,10315,-0.470362473347548,14.580830329729006,47
2023-01-16,21169.6328125,45.0,12595,-0.4363859864781807,13.575131233595798,48
2023-01-17,21161.51953125,51.0,12370,-0.3297938788257339,13.398830827964684,48
2023-01-18,20688.78125,52.0,12898,-0.3715220949263502,11.98842758291577,48
2023-01-19,21086.79296875,45.0,12204,-0.4046756667764241,11.635826771653544,48
2023-01-20,22676.552734375,51.0,11340,-0.4169590643274853,12.164727988546884,48
2023-01-21,22777.625,53.0,9809,-0.4273425499231951,13.927732044858027,49
2023-01-22,22720.416015625,53.0,9100,-0.4023083264633141,12.869929611071344,48
2023-01-23,22934.431640625,50.0,9443,-0.3042328042328042,13.367765567765566,48
2023-01-24,22636.46875,52.0,10546,-0.3412563667232597,12.614652014652016,48
2023-01-25,23117.859375,51.0,9220,-0.3352042407234175,12.426373626373628,48
2023-01-26,23032.77734375,54.0,8650,-0.1686945083853995,13.17948717948718,48
2023-01-27,23078.728515625,55.0,9401,-0.3013844515441959,11.673260073260073,48
2023-01-28,23031.08984375,52.0,7582,-0.513895015438906,10.731868131868133,48
2023-01-29,23774.56640625,55.0,8304,-0.5433547898523287,11.673260073260073,48
2023-01-30,22840.138671875,61.0,8765,-0.4183400267737617,11.575860647289216,48
2023-01-31,23139.283203125,51.0,8651,-0.528343023255814,10.737030165601592,48
2023-02-01,23723.76953125,56.0,9031,-0.4285714285714285,11.072562358276643,48
2023-02-02,23471.87109375,60.0,8823,-0.1440174945329584,11.575860647289216,48
2023-02-03,23449.322265625,60.0,9033,-0.2707182320441988,10.23373187658902,48
2023-02-04,23331.84765625,58.0,7105,-0.2105751391465677,9.227135298563867,47
2023-02-05,22955.666015625,58.0,6954,-0.1084591084591084,9.56266749123892,48
2023-02-06,22760.109375,56.0,7658,-0.2665520206362854,12.2123549115837,48
2023-02-07,23264.291015625,54.0,7679,-0.3382673051806704,11.011139674378748,48
2023-02-08,22939.3984375,58.0,7451,-0.2705980761187787,11.611747292981226,48
2023-02-09,21819.0390625,55.0,8576,0.5237444482405194,11.811949832515385,48
2023-02-10,21651.18359375,48.0,7104,0.6575297764725078,11.411544753447068,42
2023-02-11,21870.875,49.0,6823,0.4814721768622032,10.010126976707951,43
2023-02-12,21788.203125,50.0,6982,-0.2821527502967946,9.809924437173793,43
2023-02-13,21808.1015625,48.0,7458,-0.2972972972972973,9.941972920696324,43
2023-02-14,22220.8046875,50.0,7179,-0.4356297842727905,10.12608353033885,43
2023-02-15,24307.841796875,53.0,7615,-0.5395585738539899,11.046636578551473,43
2023-02-16,23623.474609375,62.0,8726,-0.5516297586464295,13.992406332831864,43
2023-02-17,24565.6015625,61.0,9739,-0.6099737532808399,11.78307901712157,42
2023-02-18,24641.27734375,60.0,8911,-0.1248462484624846,10.678415359266422,43
2023-02-19,24327.642578125,60.0,9314,-0.3520186853520187,10.310194139981371,43
2023-02-20,24829.1484375,58.0,10113,-0.3587927317523868,10.700902151283827,43
2023-02-21,24436.353515625,60.0,9486,-0.5156730178242164,10.879250520471892,43
2023-02-22,24188.84375,59.0,8567,-0.4096306068601583,10.3442054129077,43
2023-02-23,23947.4921875,56.0,8069,-0.3434142459212097,9.809160305343507,43
2023-02-24,23198.126953125,53.0,8694,-0.4251207729468599,10.165857043719638,43
2023-02-25,23175.375,52.0,14895,-0.4286849423917362,8.917418459403189,43
2023-02-26,23561.212890625,51.0,8330,-0.3985611510791367,9.274115197779318,43
2023-02-27,23522.87109375,50.0,8806,-0.5542021924482339,11.514336917562726,43
2023-02-28,23147.353515625,53.0,8993,-0.4353281853281853,11.3049853372434,43
2023-03-01,23646.55078125,50.0,10076,-0.2707182320441988,10.25822743564679,43
2023-03-02,23475.466796875,51.0,8919,-0.4607938044530493,11.3049853372434,42
2023-03-03,22362.6796875,50.0,9070,-0.5441117764471058,12.561094819159337,42
2023-03-04,22353.349609375,50.0,9914,-0.446941975953999,10.886282176604755,42
2023-03-05,22435.513671875,47.0,7894,-0.1932858596134282,10.048875855327466,42
2023-03-06,22429.7578125,48.0,8807,-0.2563573883161512,12.95158102766798,42
2023-03-07,22219.76953125,49.0,8850,-0.1604859335038363,12.697628458498023,43
2023-03-08,21718.080078125,50.0,8340,-0.2233902759526938,13.713438735177863,43
2023-03-09,20363.021484375,44.0,8517,-0.370493479928407,15.237154150197629,43
2023-03-10,20187.244140625,34.0,9737,-0.4418141041614752,19.046442687747035,43
2023-03-11,20632.41015625,33.0,8011,-0.4557571269900037,16.252964426877465,43
2023-03-12,22163.94921875,33.0,8134,-0.5306479859894921,15.237154150197629,43
2023-03-13,24197.533203125,49.0,10568,-0.5519309186855361,16.298344267416432,43
2023-03-14,24746.07421875,56.0,11622,-0.5828901734104046,18.54639175257732,53
2023-03-15,24375.9609375,50.0,9316,-0.5082072738976504,15.174320524835988,43
2023-03-16,25052.7890625,52.0,8639,-0.3866133866133866,13.300947620535249,43
2023-03-17,27423.9296875,51.0,8851,-0.4675925925925926,14.986983234405916,43
2023-03-18,26965.87890625,64.0,8232,-0.142172871761376,15.36165781526606,43
2023-03-19,28038.67578125,63.0,8467,-0.5452286282306164,15.36165781526606,43
2023-03-20,27767.236328125,66.0,9030,-0.4313039421506881,16.688311688311686,43
2023-03-21,28175.81640625,68.0,10520,-0.3991671624033313,14.351948051948051,43
2023-03-22,27307.4375,62.0,9096,-0.4869691119691119,14.018181818181816,43
2023-03-23,28333.97265625,57.0,9691,-0.3276001074979844,13.517532467532469,42
2023-03-24,27493.28515625,61.0,9274,-0.6181087988316903,13.183766233766232,42
2023-03-25,27494.70703125,64.0,7552,-0.5789942145082332,10.847402597402596,42
2023-03-26,27994.330078125,64.0,7367,-0.4806786050895382,10.847402597402596,42
2023-03-27,27139.888671875,64.0,8056,-0.3903911787870832,12.613496932515334,42
2023-03-28,27268.130859375,59.0,8152,-0.5050900548159749,12.263122017723244,42
2023-03-29,28348.44140625,57.0,8703,-0.5492256637168141,12.613496932515334,42
2023-03-30,28033.5625,60.0,9144,-0.3608815426997245,12.438309475119288,42
2023-03-31,28478.484375,63.0,8963,-0.5492165528324628,11.912747102931148,42
2023-04-01,28411.03515625,61.0,7587,-0.1761565836298932,11.912747102931148,42
2023-04-02,28199.30859375,63.0,6700,-0.4919210053859964,11.912747102931148,42
2023-04-03,27790.220703125,63.0,8014,-0.4002181025081788,15.102280668318404,42
2023-04-04,28168.08984375,62.0,8226,-0.3380726698262243,14.694110920526011,42
2023-04-05,28177.984375,62.0,7525,-0.426093241778099,14.49002604662982,42
2023-04-06,28044.140625,63.0,8173,-0.5188916876574308,14.285941172733624,42
2023-04-07,27925.859375,64.0,7995,-0.4558823529411764,14.285941172733624,42
2023-04-08,27947.794921875,61.0,7511,-0.5146985550572994,12.449177307667874,42
2023-04-09,28333.05078125,61.0,7162,-0.4340499709471238,12.041007559875483,42
2023-04-10,29652.98046875,62.0,8603,-0.537406076445606,10.897526501766784,43
2023-04-11,30235.05859375,68.0,9764,-0.5979240644632614,15.135453474676089,42
2023-04-12,30139.052734375,65.0,8854,-0.5007645259938838,13.167844522968194,43
2023-04-13,30399.06640625,61.0,8122,-0.5013613380007779,12.108362779740869,42
2023-04-14,30485.69921875,68.0,7642,-0.5665338645418326,12.865135453474675,42
2023-04-15,30318.49609375,68.0,6881,-0.3668214436471085,11.200235571260306,42
2023-04-16,30315.35546875,68.0,7068,-0.4502092050209205,10.29210836277974,42
2023-04-17,29445.044921875,69.0,7445,-0.4630981346309814,11.68181818181818,42
2023-04-18,30397.552734375,58.0,7195,-0.4356975837879969,12.161892901618929,42
2023-04-19,28822.6796875,63.0,7556,-0.5728676964405641,13.12204234122042,42
2023-04-20,28245.98828125,52.0,7807,-0.5522886735716672,12.001867995018678,42
2023-04-21,27276.91015625,50.0,7278,-0.5572005383580081,12.001867995018678,42
2023-04-22,27817.5,53.0,7095,-0.5551601423487544,10.401618929016188,42
2023-04-23,27591.384765625,56.0,8167,-0.478,10.401618929016188,43
2023-04-24,27525.33984375,53.0,9788,-0.5263813876194433,11.868792307205666,42
2023-04-25,28307.59765625,53.0,8299,-0.5320356853203568,11.218447523249193,42
2023-04-26,28422.701171875,56.0,8738,-0.5055908129344213,12.844309483140378,42
2023-04-27,29473.787109375,59.0,8444,-0.5026521060842434,11.218447523249193,41
2023-04-28,29340.26171875,64.0,7856,-0.1219656601539372,11.218447523249193,42
2023-04-29,29248.48828125,64.0,7383,-0.3518601523980278,9.917757955336242,42
2023-04-30,29268.806640625,60.0,8217,-0.3845497225778916,9.592585563358003,42
2023-05-01,28091.568359375,63.0,7994,-0.6380217467555244,11.994724025974026,42
2023-05-02,28680.537109375,55.0,7921,-0.5264078349073102,11.299377705627704,42
2023-05-03,29006.30859375,64.0,9107,-0.5854572713643178,11.125541125541124,42
2023-05-04,28847.7109375,64.0,9396,-0.4897159647404505,11.647050865800864,41
2023-05-05,29534.384765625,61.0,8624,-0.508957654723127,11.125541125541124,42
2023-05-06,28904.623046875,60.0,8109,-0.5708935259497058,10.430194805194803,41
2023-05-07,28454.978515625,64.0,7020,-0.5645908389089037,10.256358225108224,42
2023-05-08,27694.2734375,60.0,7037,-0.6207892204042348,10.810690800623684,41
2023-05-09,27658.775390625,51.0,6862,-0.6181205540995882,9.9221408718053,42
